,name,classes,samples_per_class,samples_total,dimensionality,dr_name,dr_learning,dr_transformation,dr_structure,clf_name,clf_accuracy,clf_kappa,clf_balanced_accuracy
868,haberman,2,"{'1': 225, '2': 81}",306,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6013071895424836,0.031746031746031744,0.5181623931623932
869,haberman,2,"{'1': 225, '2': 81}",306,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7843137254901961,0.24899598393574296,0.5993589743589743
870,haberman,2,"{'1': 225, '2': 81}",306,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7777777777777778,0.10802469135802484,0.5373931623931624
871,haberman,2,"{'1': 225, '2': 81}",306,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7777777777777778,0.28641975308641976,0.6239316239316239
872,haberman,2,"{'1': 225, '2': 81}",306,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.7124183006535948,0.20085470085470092,0.6004273504273504
873,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.7189542483660131,0.21143473570658045,0.6047008547008547
874,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7777777777777778,0.2702020202020202,0.6143162393162394
875,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7843137254901961,0.2666666666666667,0.608974358974359
876,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6601307189542484,0.13840155945419108,0.5758547008547009
877,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7843137254901961,0.2666666666666667,0.608974358974359
878,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7647058823529411,0.05555555555555569,0.5192307692307692
879,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7777777777777778,0.31678486997635935,0.6431623931623932
880,haberman,2,"{'1': 225, '2': 81}",306,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6601307189542484,0.13840155945419108,0.5758547008547009
881,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.9230769230769231,0.8156028368794326,0.8905660377358491
882,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.9615384615384616,0.9107551487414187,0.9505660377358491
883,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.9102564102564102,0.7872174590802806,0.8811320754716981
884,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.9102564102564102,0.7961165048543689,0.9022641509433962
885,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.8717948717948718,0.7056603773584905,0.8528301886792453
886,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.9102564102564102,0.7872174590802806,0.8811320754716981
887,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.9358974358974359,0.8446215139442231,0.9
888,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.9102564102564102,0.7917620137299771,0.8916981132075472
889,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.8974358974358975,0.7694013303769401,0.8928301886792454
890,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.8974358974358975,0.7594448727833462,0.8716981132075472
891,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.8974358974358975,0.7694013303769401,0.8928301886792454
892,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.8333333333333334,0.6291148500365764,0.8245283018867925
893,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.8974358974358975,0.7694013303769401,0.8928301886792454
894,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.8974358974358975,0.7694013303769401,0.8928301886792454
895,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.9102564102564102,0.7961165048543689,0.9022641509433962
896,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.8333333333333334,0.6291148500365764,0.8245283018867925
897,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.8974358974358975,0.7694013303769401,0.8928301886792454
898,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.8974358974358975,0.7594448727833462,0.8716981132075472
899,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.8974358974358975,0.7694013303769401,0.8928301886792454
900,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.8333333333333334,0.6291148500365764,0.8245283018867925
901,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.8974358974358975,0.7694013303769401,0.8928301886792454
902,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.8974358974358975,0.7694013303769401,0.8928301886792454
903,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.9102564102564102,0.7961165048543689,0.9022641509433962
904,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.8333333333333334,0.6291148500365764,0.8245283018867925
905,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6282051282051282,0.23529411764705876,0.6313207547169811
906,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7948717948717948,0.4734177215189874,0.7116981132075472
907,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.5128205128205128,0.12255772646536411,0.5781132075471698
908,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6282051282051282,0.24950232249502324,0.6418867924528302
909,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.47435897435897434,0.0762564991334489,0.549811320754717
910,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7692307692307693,0.4587509637625289,0.7245283018867925
911,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7948717948717948,0.4734177215189874,0.7116981132075472
912,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6282051282051282,0.23529411764705876,0.6313207547169811
913,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6923076923076923,0.33569907735982973,0.6784905660377358
914,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7948717948717948,0.4734177215189874,0.7116981132075472
915,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7948717948717948,0.5388026607538803,0.7750943396226415
916,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6666666666666666,0.3208305425318152,0.6807547169811321
917,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.8076923076923077,0.5631067961165048,0.7845283018867925
918,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.8076923076923077,0.5120934111759801,0.7316981132075472
919,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7948717948717948,0.4734177215189874,0.7116981132075472
920,TuningSVMs,2,"{'Tuning': 102, 'Defaults': 54}",156,80,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6666666666666666,0.3208305425318152,0.6807547169811321
921,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.816,0.6307000642260758,0.8147435897435897
922,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.824,0.6483375959079284,0.825
923,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.824,0.6469833119383825,0.823076923076923
924,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.768,0.536741214057508,0.7692307692307693
925,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.872,0.7435897435897436,0.8717948717948718
926,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.88,0.7600767754318618,0.8807692307692307
927,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.832,0.6641074856046065,0.8326923076923076
928,prnn_synth,2,"{'0': 125, '1': 125}",250,2,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.776,0.5524296675191815,0.7769230769230769
929,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.792,0.5843989769820972,0.792948717948718
930,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.872,0.7439180537772088,0.8724358974358974
931,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.88,0.7606892150606255,0.882051282051282
932,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.768,0.536741214057508,0.7692307692307693
933,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.88,0.7606892150606255,0.882051282051282
934,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.864,0.7284345047923322,0.8653846153846154
935,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.864,0.7284345047923322,0.8653846153846154
936,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.768,0.536741214057508,0.7692307692307693
937,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.792,0.5843989769820972,0.792948717948718
938,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.872,0.7439180537772088,0.8724358974358974
939,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.88,0.7606892150606255,0.882051282051282
940,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.768,0.536741214057508,0.7692307692307693
941,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.88,0.7606892150606255,0.882051282051282
942,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.864,0.7284345047923322,0.8653846153846154
943,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.864,0.7284345047923322,0.8653846153846154
944,prnn_synth,2,"{'0': 125, '1': 125}",250,2,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.768,0.536741214057508,0.7692307692307693
945,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.864,0.7273893521488133,0.8634615384615385
946,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.848,0.6953175112251444,0.8474358974358975
947,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.84,0.6815286624203821,0.842948717948718
948,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.832,0.6632456703014753,0.8314102564102563
949,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.832,0.6653919694072659,0.8346153846153846
950,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.88,0.7606892150606255,0.882051282051282
951,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.872,0.7445721583652618,0.8737179487179487
952,prnn_synth,2,"{'0': 125, '1': 125}",250,2,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.84,0.6790757381258024,0.8391025641025641
953,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.856,0.713375796178344,0.858974358974359
954,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.864,0.7294716740929345,0.8673076923076923
955,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.864,0.7294716740929345,0.8673076923076923
956,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.856,0.713375796178344,0.858974358974359
957,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.864,0.7294716740929345,0.8673076923076923
958,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.88,0.7609942638623327,0.8826923076923077
959,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.872,0.7452229299363058,0.875
960,prnn_synth,2,"{'0': 125, '1': 125}",250,2,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.856,0.713375796178344,0.858974358974359
961,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.75,0.5,0.7552083333333333
962,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.7321428571428571,0.4723618090452262,0.7447916666666667
963,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.7142857142857143,0.43434343434343436,0.7239583333333333
964,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.5892857142857143,0.13903743315508021,0.5677083333333334
965,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.7321428571428571,0.4723618090452262,0.7447916666666667
966,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.7321428571428571,0.4723618090452262,0.7447916666666667
967,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.7321428571428571,0.4723618090452262,0.7447916666666667
968,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.7142857142857143,0.4285714285714286,0.71875
969,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.7142857142857143,0.43434343434343436,0.7239583333333333
970,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.7142857142857143,0.43999999999999995,0.7291666666666667
971,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.6964285714285714,0.41951219512195115,0.7239583333333333
972,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.6428571428571429,0.29999999999999993,0.65625
973,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6964285714285714,0.41951219512195115,0.7239583333333333
974,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.6964285714285714,0.40796019900497515,0.7135416666666667
975,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.7142857142857143,0.43999999999999995,0.7291666666666667
976,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6428571428571429,0.29999999999999993,0.65625
977,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.7142857142857143,0.43434343434343436,0.7239583333333333
978,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7142857142857143,0.43999999999999995,0.7291666666666667
979,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.6964285714285714,0.41951219512195115,0.7239583333333333
980,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6428571428571429,0.29999999999999993,0.65625
981,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6964285714285714,0.41951219512195115,0.7239583333333333
982,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.6964285714285714,0.40796019900497515,0.7135416666666667
983,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7142857142857143,0.43999999999999995,0.7291666666666667
984,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6428571428571429,0.29999999999999993,0.65625
985,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.5714285714285714,0.1515151515151515,0.578125
986,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6785714285714286,0.34375,0.671875
987,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.6964285714285714,0.3959390862944163,0.703125
988,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5178571428571429,0.020725388601036343,0.5104166666666666
989,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6964285714285714,0.3959390862944163,0.703125
990,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.6964285714285714,0.3959390862944163,0.703125
991,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7142857142857143,0.4226804123711341,0.7135416666666667
992,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6071428571428571,0.18947368421052635,0.59375
993,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6071428571428571,0.18947368421052635,0.59375
994,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6071428571428571,0.18085106382978722,0.5885416666666666
995,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7321428571428571,0.4776119402985075,0.75
996,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5892857142857143,0.14814814814814814,0.5729166666666666
997,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7321428571428571,0.4776119402985075,0.75
998,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.6964285714285714,0.3959390862944163,0.703125
999,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.6964285714285714,0.3897435897435898,0.6979166666666667
1000,visualizing_environmental,2,"{'P': 58, 'N': 53}",111,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5892857142857143,0.14814814814814814,0.5729166666666666
1001,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,1.0,1.0,1.0
1002,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,1.0,1.0,1.0
1003,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,1.0,1.0,1.0
1004,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,1.0,1.0,1.0
1005,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,1.0,1.0,1.0
1006,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,1.0,1.0,1.0
1007,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,1.0,1.0,1.0
1008,mu284,2,"{'N': 142, 'P': 142}",284,10,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,1.0,1.0,1.0
1009,mu284,2,"{'N': 142, 'P': 142}",284,10,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.9929577464788732,0.9859154929577465,0.9930555555555556
1010,mu284,2,"{'N': 142, 'P': 142}",284,10,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.9929577464788732,0.9859154929577465,0.9930555555555556
1011,mu284,2,"{'N': 142, 'P': 142}",284,10,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.9929577464788732,0.9859154929577465,0.9930555555555556
1012,mu284,2,"{'N': 142, 'P': 142}",284,10,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.9929577464788732,0.9859154929577465,0.9930555555555556
1013,mu284,2,"{'N': 142, 'P': 142}",284,10,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.9929577464788732,0.9859154929577465,0.9930555555555556
